Year,SurveyID,Presence,sLatitude,sLongitude
2025,181121,1,N-45-06-39.13,W-98-08-23.66
2025,181127,1,N-44-13-43.89,W-103-39-50.18
2025,181901,0,N-43-21-08.37,W-103-54-57.45
2025,181903,0,N-43-47-11.11,W-104-02-22.76
2025,181905,1,N-43-30-34.07,W-103-33-15.14
2025,181907,1,N-43-11-37.51,W-103-10-36.99
2025,181909,0,N-43-54-03.18,W-101-51-37.00
2025,181911,1,N-43-31-25.06,W-103-28-41.40
2025,182001,0,N-36-25-28.81,W-89-26-11.45
2025,182003,1,N-35-03-28.13,W-89-23-28.00
2025,182005,1,N-35-41-36.75,W-89-20-30.84
2025,182007,0,N-36-28-39.26,W-88-01-37.98
2025,182009,1,N-35-23-45.90,W-88-32-51.96
2025,182011,1,N-35-55-20.21,W-88-53-13.04
2025,182013,1,N-36-10-42.07,W-87-01-14.89
2025,182015,1,N-35-09-24.22,W-87-42-58.44
2025,182017,1,N-35-21-57.12,W-87-09-26.47
2025,182019,1,N-36-20-57.77,W-86-19-43.78
2025,182021,1,N-35-20-03.28,W-86-40-56.87
2025,182023,1,N-35-44-49.65,W-86-11-06.81
2025,182025,1,N-36-06-41.82,W-85-46-21.03
2025,182027,1,N-35-23-58.41,W-85-55-38.39
2025,182029,1,N-35-11-52.11,W-85-39-42.44
2025,182031,1,N-36-32-27.99,W-84-19-23.36
2025,182033,1,N-35-55-06.38,W-84-09-30.67
2025,182035,1,N-35-10-31.00,W-84-24-50.30
2025,182037,1,N-36-08-35.51,W-83-47-09.17
2025,182039,1,N-35-43-05.78,W-83-48-39.69
2025,182041,0,N-36-02-52.74,W-82-55-34.64
2025,182135,0,N-35-05-55.95,W-84-23-17.96
2025,182139,0,N-35-45-57.48,W-83-40-53.86
2025,182901,0,N-35-20-42.07,W-84-23-25.23
2025,182903,1,N-35-37-13.35,W-83-26-14.72
2025,183001,1,N-26-12-20.19,W-97-20-12.81
2025,183003,1,N-26-54-11.15,W-98-26-23.07
2025,183005,1,N-27-32-01.10,W-97-56-15.97
2025,183007,1,N-27-03-06.13,W-98-47-21.44
2025,183009,1,N-27-58-09.69,W-99-16-35.64
2025,183011,0,N-28-54-47.74,W-95-37-04.54
2025,183013,0,N-28-32-13.92,W-96-30-34.43
2025,183015,1,N-28-55-46.62,W-97-58-10.66
2025,183017,1,N-28-39-30.54,W-98-24-31.65
2025,183019,1,N-28-59-58.87,W-99-56-00.74
2025,183021,0,N-29-44-27.91,W-94-24-20.79
2025,183023,1,N-29-47-05.15,W-95-51-23.61
2025,183025,1,N-29-33-37.10,W-96-30-22.05
2025,183027,1,N-29-49-25.81,W-97-45-13.44
2025,183029,1,N-29-21-17.46,W-98-16-18.70
2025,183031,1,N-29-32-07.57,W-99-32-18.23
2025,183033,1,N-30-42-04.64,W-94-56-16.85
2025,183035,0,N-30-47-21.15,W-95-49-22.00
2025,183037,1,N-30-31-57.67,W-96-10-04.19
2025,183039,0,N-30-39-40.60,W-97-38-52.67
2025,183041,1,N-30-54-16.20,W-98-45-12.12
2025,183043,1,N-30-59-07.22,W-99-23-43.00
2025,183045,0,N-31-53-22.05,W-94-31-42.98
2025,183047,1,N-31-33-15.75,W-95-51-49.53
2025,183049,1,N-31-26-36.86,W-96-35-48.05
2025,183051,1,N-31-11-05.38,W-97-51-29.44
2025,183053,1,N-31-26-17.43,W-98-10-20.25
2025,183055,1,N-31-30-22.77,W-99-09-59.98
2025,183057,1,N-32-27-16.33,W-94-10-58.88
2025,183059,1,N-32-13-57.60,W-95-31-35.87
2025,183061,1,N-32-44-18.54,W-96-47-46.45
2025,183063,0,N-32-41-54.93,W-97-44-46.13
2025,183065,0,N-32-59-30.16,W-98-21-55.29
2025,183067,0,N-32-49-21.91,W-99-07-19.37
2025,183069,1,N-33-33-41.99,W-94-29-06.47
2025,183071,1,N-33-13-40.46,W-95-29-24.88
2025,183073,0,N-33-22-59.45,W-96-04-40.88
2025,183075,1,N-33-33-27.56,W-97-16-53.51
2025,183077,0,N-33-48-54.48,W-98-14-51.20
2025,183079,0,N-33-23-23.18,W-99-40-29.55
2025,183081,0,N-29-54-50.36,W-101-23-13.87
2025,183083,0,N-29-35-56.35,W-102-59-25.62
2025,183085,0,N-31-10-14.77,W-100-59-39.27
2025,183087,1,N-30-16-27.01,W-102-39-21.91
2025,183089,0,N-30-54-19.03,W-104-15-39.99
2025,183091,1,N-31-46-15.89,W-105-23-17.91
2025,183093,1,N-32-40-14.07,W-101-58-01.67
2025,183095,1,N-34-58-43.38,W-100-51-13.38
2025,183097,1,N-34-12-54.52,W-102-14-15.54
2025,183099,0,N-31-32-28.72,W-106-06-20.97
2025,183101,1,N-35-13-20.47,W-101-34-30.58
2025,183103,1,N-36-16-09.68,W-101-01-10.79
2025,183105,1,N-35-44-48.84,W-100-56-34.00
2025,183107,1,N-33-58-20.63,W-100-14-18.84
2025,183109,0,N-32-53-58.08,W-100-38-47.01
2025,183111,0,N-31-07-44.69,W-102-20-40.78
2025,183113,0,N-30-44-27.89,W-100-50-52.68
2025,183115,1,N-26-35-50.56,W-98-51-04.83
2025,183137,1,N-30-31-36.20,W-96-10-24.84
2025,183139,0,N-30-43-32.48,W-97-28-33.87
2025,183147,1,N-31-33-59.27,W-95-51-43.26
2025,183179,0,N-33-23-15.93,W-99-40-26.29
2025,183189,1,N-30-54-59.44,W-104-15-55.19
2025,183237,1,N-30-31-23.00,W-96-10-52.38
2025,183273,0,N-33-22-52.40,W-96-04-56.13
2025,183301,0,N-26-06-57.33,W-97-58-11.99
2025,183303,1,N-27-17-23.69,W-98-30-09.85
2025,183305,1,N-28-45-07.34,W-95-46-07.39
2025,183307,0,N-28-00-02.98,W-97-13-13.71
2025,183309,1,N-28-35-58.86,W-99-12-28.10
2025,183311,1,N-29-55-52.74,W-94-07-36.02
2025,183313,1,N-29-45-07.87,W-96-04-10.72
2025,183315,1,N-29-05-55.62,W-98-39-21.79
2025,183317,1,N-29-34-46.25,W-100-01-25.01
2025,183319,1,N-29-10-53.57,W-103-37-31.77
2025,183321,0,N-30-36-55.87,W-94-11-25.17
2025,183323,0,N-30-12-04.91,W-96-40-19.63
2025,183325,1,N-30-33-30.60,W-98-53-23.63
2025,183327,0,N-30-01-40.37,W-100-13-22.61
2025,183329,1,N-30-36-16.12,W-102-36-42.81
2025,183331,1,N-30-46-40.44,W-103-56-38.40
2025,183333,1,N-31-37-07.78,W-93-55-13.08
2025,183335,1,N-31-34-52.63,W-95-15-10.33
2025,183337,1,N-31-19-34.99,W-97-14-38.57
2025,183339,1,N-31-35-34.97,W-99-25-46.37
2025,183341,1,N-31-22-59.63,W-101-30-38.19
2025,183343,0,N-31-44-13.91,W-103-34-59.58
2025,183345,1,N-31-13-50.05,W-105-20-49.70
2025,183347,0,N-30-43-40.53,W-93-45-57.77
2025,183349,1,N-32-04-40.96,W-95-17-35.31
2025,183351,1,N-32-18-32.07,W-97-30-45.86
2025,183353,0,N-32-36-15.00,W-99-48-03.64
2025,183355,1,N-32-34-17.51,W-101-55-41.94
2025,183357,1,N-33-15-15.87,W-94-03-06.75
2025,183359,1,N-33-08-19.82,W-96-09-56.71
2025,183361,0,N-33-23-51.96,W-98-45-55.32
2025,183363,1,N-33-21-29.04,W-100-40-22.19
2025,183365,1,N-33-17-01.88,W-102-47-16.45
2025,183367,0,N-34-30-11.51,W-99-53-54.40
2025,183369,1,N-34-22-15.78,W-101-33-14.47
2025,183371,1,N-35-22-10.38,W-100-58-59.03
2025,183373,0,N-35-59-09.62,W-102-34-17.73
2025,183375,0,N-36-16-17.85,W-101-21-20.18
2025,183377,1,N-29-40-33.95,W-102-41-57.74
2025,183901,1,N-26-15-20.81,W-97-21-16.44
2025,185001,1,N-41-26-22.69,W-113-06-47.01
2025,185003,0,N-41-41-57.44,W-111-48-19.76
2025,185005,0,N-40-44-36.98,W-112-39-37.38
2025,185007,0,N-40-29-08.14,W-110-24-48.00
2025,185009,1,N-39-07-04.15,W-113-31-33.96
2025,185011,1,N-39-52-58.94,W-111-57-56.99
2025,185013,1,N-39-54-51.94,W-109-39-37.81
2025,185015,1,N-38-11-10.01,W-112-40-17.12
2025,185017,1,N-38-22-05.05,W-110-43-31.05
2025,185019,1,N-37-49-23.37,W-113-28-39.73
2025,185021,1,N-37-56-41.32,W-111-11-36.42
2025,185023,1,N-37-14-43.27,W-109-14-23.37
2025,185025,1,N-41-44-05.85,W-113-57-31.03
2025,185103,1,N-41-33-18.18,W-111-34-04.24
2025,185105,1,N-40-15-24.85,W-112-05-22.30
2025,185107,0,N-40-57-34.42,W-110-39-57.77
2025,185109,0,N-39-38-34.93,W-113-16-52.01
2025,185113,0,N-39-54-02.68,W-109-10-50.59
2025,185115,0,N-38-21-15.80,W-112-04-19.78
2025,185117,0,N-38-20-30.94,W-110-17-25.34
2025,185119,1,N-37-53-34.19,W-113-47-33.40
2025,185121,0,N-37-46-16.33,W-111-42-22.86
2025,185123,0,N-37-33-50.05,W-109-23-51.63
2025,185151,0,N-41-45-02.55,W-113-06-06.74
2025,185153,0,N-41-43-10.06,W-111-20-09.58
2025,185155,1,N-40-01-04.29,W-112-27-42.57
2025,185157,0,N-40-33-44.27,W-110-44-57.46
2025,185159,0,N-39-52-56.10,W-113-16-15.57
2025,185161,1,N-39-14-18.78,W-111-52-24.11
2025,185163,1,N-39-33-20.34,W-109-44-33.38
2025,185165,0,N-38-47-18.56,W-112-07-22.86
2025,185167,0,N-38-38-26.00,W-110-34-43.70
2025,185169,1,N-37-04-07.06,W-113-46-15.47
2025,185171,1,N-37-05-04.29,W-113-40-16.29
2025,185173,1,N-37-23-53.38,W-109-14-02.45
2025,185203,1,N-41-41-34.98,W-111-48-32.45
2025,185251,1,N-41-39-30.81,W-113-10-09.30
2025,185301,1,N-41-59-29.00,W-114-59-38.58
2025,185303,0,N-41-20-17.27,W-111-40-10.35
2025,185305,1,N-40-36-28.59,W-112-28-16.60
2025,185307,0,N-40-27-04.75,W-110-53-24.30
2025,185309,1,N-39-13-07.12,W-114-00-47.01
2025,185311,1,N-39-08-59.32,W-111-29-10.61
2025,185313,1,N-39-04-55.97,W-109-07-24.12
2025,185315,1,N-38-32-25.48,W-112-36-01.40
2025,185317,0,N-38-58-06.08,W-110-10-24.80
2025,185319,0,N-37-39-23.15,W-113-32-53.73
2025,185321,0,N-37-46-23.38,W-111-39-48.43
2025,185323,1,N-37-54-01.10,W-109-30-26.00
2025,185901,1,N-41-25-07.92,W-111-13-10.27
2025,185903,1,N-41-23-07.30,W-111-13-31.38
2025,185905,0,N-38-42-49.76,W-109-34-15.66
2025,185907,1,N-41-28-12.22,W-111-29-13.00
2025,187001,0,N-42-49-06.39,W-72-41-00.10
2025,187003,1,N-43-00-06.10,W-72-57-46.14
2025,187005,1,N-43-28-11.41,W-72-35-36.65
2025,187007,1,N-43-54-02.23,W-72-16-32.13
2025,187009,1,N-43-25-34.67,W-73-01-02.02
2025,187011,1,N-44-26-26.07,W-71-57-07.88
2025,187013,0,N-44-10-05.12,W-72-45-20.24
2025,187015,0,N-44-20-26.49,W-72-24-03.05
2025,187017,1,N-44-39-37.85,W-72-23-04.65
2025,187019,1,N-44-40-29.41,W-72-54-21.90
2025,187021,1,N-44-19-06.93,W-73-02-38.29
2025,187023,0,N-44-46-26.63,W-73-19-16.90
2025,187121,0,N-44-19-43.24,W-73-02-55.04
2025,188001,1,N-39-03-35.26,W-78-28-07.58
2025,188003,1,N-38-15-22.28,W-79-28-27.05
2025,188005,0,N-38-33-16.53,W-78-33-07.96
2025,188007,0,N-38-49-04.29,W-78-34-22.36
2025,188009,1,N-38-59-06.01,W-77-17-43.68
2025,188011,0,N-38-01-41.03,W-77-35-59.48
2025,188013,1,N-37-14-35.03,W-82-30-24.07
2025,188015,1,N-37-47-03.93,W-80-03-54.19
2025,188017,1,N-37-30-27.90,W-79-59-28.81
2025,188019,1,N-37-37-32.81,W-79-14-02.49
2025,188021,1,N-37-54-01.88,W-78-41-55.88
2025,188023,1,N-37-42-50.08,W-78-48-38.80
2025,188025,0,N-37-16-15.77,W-77-51-54.05
2025,188027,1,N-37-03-13.68,W-77-10-48.53
2025,188029,1,N-37-39-21.85,W-76-19-05.97
2025,188031,1,N-37-05-52.74,W-76-59-09.04
2025,188033,1,N-36-44-25.03,W-82-54-27.51
2025,188035,0,N-36-54-59.64,W-81-35-07.13
2025,188037,1,N-36-47-41.40,W-80-13-59.65
2025,188039,1,N-36-36-59.41,W-79-46-28.90
2025,188041,1,N-36-50-36.84,W-78-40-55.92
2025,188043,1,N-36-36-55.35,W-77-09-37.33
2025,188045,1,N-36-37-44.13,W-76-05-52.50
2025,188047,1,N-36-43-28.00,W-80-56-31.93
2025,188049,1,N-37-13-59.00,W-78-12-29.67
2025,188051,0,N-37-02-10.63,W-79-01-55.00
2025,188127,1,N-37-03-49.92,W-77-10-39.01
2025,188133,1,N-36-42-22.28,W-83-06-08.71
2025,188135,0,N-36-55-53.38,W-81-22-51.94
2025,188901,1,N-38-13-23.14,W-79-19-54.14
2025,188903,1,N-38-47-19.36,W-78-31-53.23
2025,188905,1,N-37-29-51.16,W-80-16-44.73
2025,188907,1,N-38-30-35.83,W-78-27-13.73
2025,188909,0,N-37-04-55.44,W-77-58-26.44
2025,188911,0,N-37-26-02.87,W-76-54-54.77
2025,188913,0,N-37-14-23.27,W-76-30-47.73
2025,188915,1,N-37-15-22.30,W-76-57-29.24
2025,188917,0,N-37-07-06.60,W-75-58-17.80
2025,188919,0,N-38-35-59.65,W-77-25-31.46
2025,188921,1,N-38-31-51.78,W-78-22-48.17
2025,188923,0,N-38-50-30.24,W-78-12-28.78
2025,189001,1,N-48-07-35.75,W-124-40-51.85
2025,189003,0,N-48-08-28.38,W-122-20-34.31
2025,189005,0,N-48-21-02.53,W-120-12-16.33
2025,189007,1,N-48-03-14.84,W-118-30-43.32
2025,189009,0,N-47-27-56.38,W-124-16-54.81
2025,189011,1,N-47-39-38.91,W-122-02-55.91
2025,189013,0,N-47-45-26.25,W-120-18-19.97
2025,189015,0,N-47-20-33.53,W-118-10-11.62
2025,189017,1,N-46-22-11.03,W-123-07-06.09
2025,189019,1,N-46-33-53.63,W-121-22-51.17
2025,189021,1,N-46-03-38.55,W-119-58-27.39
2025,189023,1,N-46-18-47.36,W-117-03-55.59
2025,189025,1,N-45-50-59.38,W-121-21-31.01
2025,189027,0,N-48-58-46.97,W-122-09-12.87
2025,189029,1,N-48-31-21.90,W-120-11-35.34
2025,189031,0,N-48-13-03.32,W-118-40-18.62
2025,189033,1,N-47-22-32.14,W-123-53-39.75
2025,189035,1,N-47-13-32.11,W-121-01-21.32
2025,189037,1,N-47-14-12.22,W-119-55-43.87
2025,189039,1,N-47-09-32.65,W-117-43-38.56
2025,189041,0,N-46-57-07.25,W-123-26-13.26
2025,189043,1,N-46-21-14.46,W-121-35-45.21
2025,189045,1,N-46-52-15.91,W-119-21-05.90
2025,189047,0,N-46-14-27.46,W-117-43-45.77
2025,189049,0,N-48-17-41.63,W-120-33-15.27
2025,189051,1,N-48-57-40.07,W-118-59-20.45
2025,189053,0,N-47-47-10.18,W-123-52-09.48
2025,189055,0,N-47-16-02.38,W-120-43-25.74
2025,189057,0,N-47-08-36.37,W-118-06-20.22
2025,189059,1,N-46-37-55.19,W-123-50-06.69
2025,189061,1,N-46-46-42.51,W-121-46-20.48
2025,189063,1,N-46-59-18.06,W-119-21-02.17
2025,189065,1,N-46-30-28.92,W-117-25-55.99
2025,189067,1,N-48-15-04.39,W-121-12-30.78
2025,189069,1,N-48-13-41.32,W-119-03-45.48
2025,189071,0,N-48-51-15.04,W-117-51-47.46
2025,189073,0,N-47-52-55.76,W-121-23-37.37
2025,189075,1,N-47-40-56.72,W-119-38-00.50
2025,189077,1,N-47-52-11.03,W-117-58-19.62
2025,189079,1,N-46-48-58.52,W-122-25-37.36
2025,189081,1,N-46-36-54.66,W-120-32-12.73
2025,189083,1,N-46-18-55.64,W-118-31-56.57
2025,189111,1,N-47-39-49.41,W-121-55-34.61
2025,189113,0,N-47-45-10.22,W-120-18-50.73
2025,189133,1,N-47-01-29.35,W-123-39-52.20
2025,189145,1,N-46-52-44.71,W-119-21-19.49
2025,189147,1,N-46-14-39.21,W-117-43-04.60
2025,189183,1,N-46-16-20.44,W-118-08-16.59
2025,189901,1,N-46-27-40.75,W-119-39-36.70
2025,189903,1,N-48-42-04.08,W-121-05-45.43
2025,189905,1,N-48-29-40.76,W-122-37-08.22
2025,189907,1,N-47-21-31.59,W-122-27-33.70
2025,189909,0,N-46-03-49.32,W-121-30-07.80
2025,189951,1,N-46-27-31.57,W-119-39-10.71
2025,190001,0,N-37-44-40.70,W-80-51-40.45
2025,190003,1,N-37-40-42.78,W-80-19-58.94
2025,190005,1,N-37-18-16.86,W-81-10-17.20
2025,190007,1,N-37-31-42.54,W-81-47-57.91
2025,190009,1,N-37-26-32.53,W-81-36-17.75
2025,190011,0,N-38-49-46.11,W-82-01-50.34
2025,190013,0,N-38-11-51.90,W-82-36-46.61
2025,190015,0,N-38-32-43.12,W-81-22-06.42
2025,190017,0,N-38-01-59.65,W-81-03-00.95
2025,190019,1,N-38-34-09.77,W-81-48-31.70
2025,190021,0,N-38-14-49.46,W-81-44-18.21
2025,190023,0,N-38-37-03.98,W-80-02-07.85
2025,190025,1,N-38-42-40.96,W-80-30-30.86
2025,190027,1,N-38-05-34.38,W-80-14-52.71
2025,190029,1,N-38-18-53.96,W-80-31-03.27
2025,190031,1,N-38-35-39.45,W-79-28-45.15
2025,190033,1,N-38-47-05.04,W-79-27-11.35
2025,190035,0,N-39-09-55.38,W-81-33-11.81
2025,190037,1,N-39-56-22.76,W-80-45-30.38
2025,190039,1,N-39-07-34.69,W-80-41-46.64
2025,190041,1,N-39-39-29.62,W-80-47-56.43
2025,190043,1,N-39-32-20.92,W-80-23-51.82
2025,190045,0,N-39-36-22.53,W-79-44-20.06
2025,190047,1,N-39-15-09.19,W-79-16-26.12
2025,190049,0,N-39-10-25.85,W-78-41-15.88
2025,190051,0,N-39-26-36.20,W-77-53-26.28
2025,190053,0,N-39-39-07.34,W-79-39-10.61
2025,190147,1,N-39-13-20.41,W-79-15-03.94
2025,190149,1,N-38-58-31.98,W-78-50-52.07
2025,190901,1,N-38-40-25.82,W-79-48-56.05
2025,190903,1,N-38-53-58.56,W-79-37-04.02
2025,191001,0,N-46-19-40.86,W-92-14-48.39
2025,191003,1,N-46-03-58.15,W-91-48-24.41
2025,191005,1,N-46-50-08.00,W-90-57-27.44
2025,191007,1,N-46-11-39.27,W-90-23-54.55
2025,191009,1,N-45-01-51.73,W-92-44-49.96
2025,191011,1,N-45-58-14.46,W-92-30-49.22
2025,191013,0,N-45-31-22.85,W-91-55-26.62
2025,191015,1,N-45-50-55.92,W-91-14-44.92
2025,191017,0,N-45-09-48.12,W-90-47-05.34
2025,191019,0,N-45-38-26.02,W-90-12-41.16
2025,191021,1,N-45-13-10.22,W-89-48-43.20
2025,191023,1,N-45-46-22.25,W-89-30-16.48
2025,191025,0,N-45-51-29.14,W-88-52-47.26
2025,191027,1,N-45-20-43.48,W-88-39-03.96
2025,191029,0,N-45-22-34.16,W-87-53-35.24
2025,191031,1,N-44-38-22.03,W-92-27-45.25
2025,191033,1,N-44-22-29.37,W-91-43-01.12
2025,191035,0,N-44-54-52.62,W-91-07-10.07
2025,191037,1,N-44-24-16.97,W-90-39-46.96
2025,191039,1,N-44-37-53.84,W-90-03-18.71
2025,191041,0,N-44-37-40.05,W-89-29-26.09
2025,191043,1,N-44-12-01.77,W-89-02-50.45
2025,191045,0,N-44-52-53.22,W-88-10-06.92
2025,191047,1,N-44-37-24.13,W-88-48-32.35
2025,191049,1,N-44-35-50.20,W-87-39-47.30
2025,191051,1,N-43-33-17.13,W-90-53-52.68
2025,191053,0,N-43-50-08.40,W-90-12-28.23
2025,191055,1,N-43-26-12.94,W-89-53-44.53
2025,191057,0,N-43-54-07.67,W-89-06-27.51
2025,191059,1,N-43-30-35.10,W-88-55-14.74
2025,191061,1,N-43-38-59.35,W-88-30-22.08
2025,191063,1,N-43-21-26.02,W-87-53-32.04
2025,191065,1,N-42-31-48.01,W-90-24-28.65
2025,191067,0,N-42-59-40.14,W-89-40-00.02
2025,191069,1,N-42-38-06.71,W-88-02-00.05
2025,191137,0,N-44-24-01.89,W-90-39-13.97
2025,191167,1,N-42-59-59.12,W-89-40-56.22
2025,191301,0,N-46-37-44.41,W-91-56-59.55
2025,191303,1,N-46-02-13.99,W-89-15-04.69
2025,191305,0,N-45-50-27.35,W-91-18-49.50
2025,191307,0,N-45-42-30.00,W-89-07-42.10
2025,191309,1,N-44-58-21.69,W-92-38-24.29
2025,191311,1,N-44-53-30.18,W-90-18-31.07
2025,191313,1,N-44-55-16.45,W-88-56-44.08
2025,191315,0,N-43-04-36.28,W-91-04-25.13
2025,191317,1,N-43-33-25.75,W-89-31-28.12
2025,191319,1,N-42-56-37.34,W-90-12-02.71
2025,191321,1,N-42-57-28.79,W-88-15-29.49
2025,192001,1,N-44-54-49.69,W-110-24-47.34
2025,192003,0,N-44-22-35.28,W-108-09-02.66
2025,192005,1,N-44-53-19.29,W-106-43-42.34
2025,192007,0,N-44-25-25.11,W-104-25-51.32
2025,192009,1,N-43-21-22.17,W-109-33-02.80
2025,192011,1,N-43-28-22.36,W-107-34-22.63
2025,192013,0,N-43-22-16.02,W-105-25-08.28
2025,192015,1,N-42-28-36.04,W-109-17-44.22
2025,192017,1,N-42-13-29.56,W-108-38-52.80
2025,192019,1,N-42-52-16.95,W-106-07-51.05
2025,192021,1,N-42-06-32.02,W-104-55-38.31
2025,192023,1,N-41-09-23.52,W-109-49-58.52
2025,192025,1,N-41-07-55.27,W-107-12-32.95
2025,192027,1,N-41-06-47.66,W-105-20-03.17
2025,192029,0,N-44-43-24.52,W-110-42-51.00
2025,192031,1,N-44-19-38.04,W-110-37-10.20
2025,192033,1,N-44-48-47.33,W-109-04-26.33
2025,192035,1,N-44-53-00.10,W-108-46-42.59
2025,192037,1,N-44-55-58.57,W-108-16-38.93
2025,192039,1,N-44-10-09.24,W-107-31-13.14
2025,192041,1,N-44-41-24.45,W-107-40-44.95
2025,192043,0,N-44-10-46.91,W-106-17-09.92
2025,192045,1,N-44-52-00.80,W-105-40-22.03
2025,192047,0,N-44-06-18.34,W-105-16-56.73
2025,192049,1,N-44-07-12.62,W-104-50-47.91
2025,192051,1,N-43-10-23.68,W-110-59-00.07
2025,192053,1,N-43-39-47.10,W-109-39-44.48
2025,192055,1,N-43-23-17.75,W-109-12-56.56
2025,192057,0,N-43-36-22.13,W-108-48-52.24
2025,192059,1,N-43-04-27.29,W-107-02-22.26
2025,192061,0,N-43-48-45.91,W-107-52-30.61
2025,192063,1,N-43-51-48.96,W-106-58-58.75
2025,192065,1,N-43-08-29.55,W-105-43-12.74
2025,192067,0,N-43-39-07.09,W-105-27-47.74
2025,192069,1,N-43-41-21.78,W-104-13-38.36
2025,192071,1,N-42-44-03.14,W-110-31-02.97
2025,192073,0,N-42-52-04.67,W-110-00-45.14
2025,192075,0,N-42-40-24.99,W-109-29-11.62
2025,192077,1,N-42-44-32.64,W-108-45-54.83
2025,192079,0,N-42-23-47.73,W-108-13-24.33
2025,192081,1,N-42-14-40.94,W-107-56-23.88
2025,192083,1,N-42-35-39.58,W-106-58-54.28
2025,192085,0,N-42-14-41.49,W-106-25-20.95
2025,192087,1,N-42-15-00.67,W-105-19-00.24
2025,192089,0,N-42-32-18.29,W-104-51-46.54
2025,192091,0,N-42-09-45.79,W-104-28-16.83
2025,192093,1,N-41-14-45.78,W-110-13-41.00
2025,192095,1,N-41-38-33.33,W-109-39-53.57
2025,192097,1,N-41-34-10.51,W-109-13-06.73
2025,192101,1,N-41-29-49.86,W-107-54-40.44
2025,192103,1,N-41-08-35.92,W-107-40-02.49
2025,192105,1,N-41-09-24.22,W-106-15-19.66
2025,192107,1,N-41-44-04.37,W-105-21-49.21
2025,192109,0,N-41-11-29.23,W-105-59-48.16
2025,192111,1,N-41-47-17.29,W-104-48-08.24
2025,192123,0,N-41-14-21.20,W-109-44-21.43
2025,192147,1,N-44-06-06.17,W-105-16-34.23
2025,192173,0,N-42-53-10.87,W-110-13-21.34
2025,192195,1,N-41-47-24.32,W-109-46-30.28
2025,192901,1,N-44-47-08.85,W-110-28-13.10
2025,193007,0,N-60-05-20.80,W-130-52-54.68
2025,193009,1,N-60-09-12.83,W-132-36-28.90
2025,193011,1,N-60-23-09.70,W-134-50-58.64
2025,193013,1,N-60-35-01.62,W-136-09-15.94
2025,193015,1,N-60-56-16.73,W-137-58-33.97
2025,193019,1,N-61-57-07.49,W-128-27-10.77
2025,193021,0,N-61-38-16.30,W-130-30-20.00
2025,193023,0,N-62-01-50.47,W-133-02-20.94
2025,193027,0,N-61-12-53.78,W-136-59-32.37
2025,193029,1,N-61-03-44.26,W-138-31-59.98
2025,193033,1,N-62-54-05.98,W-130-46-34.95
2025,193037,1,N-62-11-18.63,W-134-06-16.74
2025,193043,1,N-62-01-31.45,W-140-35-28.20
2025,193051,0,N-63-35-13.74,W-135-55-53.18
2025,193053,1,N-63-34-52.59,W-137-25-45.68
2025,193079,0,N-66-27-07.08,W-136-40-54.75
2025,193115,0,N-60-56-18.37,W-137-53-41.88
2025,193201,1,N-60-48-53.21,W-137-13-41.08
